unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,mode,intensity,structural_plan_status,owner_chunk,chunk_binding_sha256,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes
U-881f5190709e,F00001,本队论文写作模板 / 问题分析,1,347,353,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-881f5190709e,73d9ef084908c16160d8ea4b8453c09985dfc0e8527bb168e0f6a4290a8f5387,U-32f63fa253a0,U-794f247cbb79,113,13,PENDING,1e70743640f506ded5d3f6b6cbcaba17ad8fff50abeb92f78330776aeee3b174,,,NOT_RUN,NOT_RUN,
U-794f247cbb79,F00001,本队论文写作模板 / 模型假设,1,354,360,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-794f247cbb79,f8f16b1dec066f00165ba0b850832abea9a0f2909d6c21550cb3b9c36952e8ff,U-881f5190709e,U-5171b9294d02,105,12,PENDING,9620a3039cb9dd57422ec2a6c82a6634a49890c1ad6a60341e860026ee756255,,,NOT_RUN,NOT_RUN,
U-5171b9294d02,F00001,本队论文写作模板 / 符号说明,1,361,367,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-5171b9294d02,ec1680358c77ca989c872fe524e697e97d312493e1af6e57cd8336358a49439f,U-794f247cbb79,U-04f39778ea23,98,13,PENDING,1de8f0ba6b044b0afbfc2002ad0217827122031201367c05c5ea0b491f885311,,,NOT_RUN,NOT_RUN,
U-04f39778ea23,F00001,本队论文写作模板 / 分问题模型建立与求解,1,368,374,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-04f39778ea23,614a813964a64c421617caa67324021ad0980ee067a8d96833ec75215f04c90d,U-5171b9294d02,U-88d6df6df629,150,12,PENDING,b7dd4e8211f6777328b329a71bbd20124fe1f226b5d356e3e3e06e7e2e537dc0,,,NOT_RUN,NOT_RUN,
U-88d6df6df629,F00001,本队论文写作模板 / 结果分析与模型检验,1,375,381,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-88d6df6df629,fd842178c91ed3cec09f37e91cff7af12bb8b096928464553ced0a130dd48ffb,U-04f39778ea23,U-a1df26d79969,141,13,PENDING,731ee3b956aa9a0170a48524370cfa1dc4f6c7dce221893f9d88e1ab1cb6a1b1,,,NOT_RUN,NOT_RUN,
U-a1df26d79969,F00001,本队论文写作模板 / 灵敏度或稳健性分析,1,382,388,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-a1df26d79969,20f627054d9e979ca1583913719d198d2ea4c51638f8928e0e23e236490a59eb,U-88d6df6df629,U-c7df72c35d84,120,12,PENDING,2be6453b18e2ae17add18f631dce990185115befd473d1d89007aed61fdb3560,,,NOT_RUN,NOT_RUN,
U-c7df72c35d84,F00001,本队论文写作模板 / 模型评价与改进,1,389,395,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-c7df72c35d84,cb10449024a9919b531461f0baf96b9f847eaaba47481ea2177ced8e7559e65f,U-a1df26d79969,U-d2dbe69570bb,117,13,PENDING,3bdd136a2bee53a89b538eb9b8ae0fed894061464c41b1fb30865d647189f6cd,,,NOT_RUN,NOT_RUN,
U-d2dbe69570bb,F00001,本队论文写作模板 / 参考文献,1,396,402,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-d2dbe69570bb,975620a242ba53b2bf601429c82e9fecc3ce9025f83572d9eb5d7753a6de9d28,U-c7df72c35d84,U-61cd6393a2c2,113,12,PENDING,e6f8b0b81b32b578f5f22ca89a4e132bf454d421a186e7812cffbd69a0ec9859,,,NOT_RUN,NOT_RUN,
U-61cd6393a2c2,F00001,本队论文写作模板 / 附录,1,403,410,8,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-61cd6393a2c2,5e8c067ae5391663ba62e5f8d26274576a725389c5ebdaed5e001f5c439c81e3,U-d2dbe69570bb,U-0308819b7e46,134,13,PENDING,77597cad98bf8e0f4149a3591847963c58e3a62233f35bce78d05d24eac759f6,,,NOT_RUN,NOT_RUN,
U-0308819b7e46,F00001,模板提交前速查,1,411,420,10,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-0308819b7e46,691507c9ec6657a305e23a806cc9ba9373e11323ae31f8d0f564555ecc71bbb9,U-61cd6393a2c2,U-ca4099b735aa,126,8,PENDING,81728f08ffb31baed765f9693438b12cdeabc6a50ac62385c9d6ed99b14ff858,,,NOT_RUN,NOT_RUN,
U-ca4099b735aa,F00001,材料来源说明,1,421,436,16,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,REWRITE,BALANCED,NOT_RUN,U-ca4099b735aa,74067faa94f046fd9a518578e4d004cca6f60efb3a190446374f0b9d6e3c6fd1,U-0308819b7e46,,101,11,PENDING,07f48a140ba64a4d10538303bea665cdb4c3a636ef96a226e416d266f93f3cda,,,NOT_RUN,NOT_RUN,
